channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Bein Sports extra HD ;http://136.243.177.164/DIEMASPORT2/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;#EXTVLCOPT:http-user-agent=cp_21221 ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/43.ts;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;#EXTVLCOPT:http-user-agent=cp_21221 ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/44.ts;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TOROS HD ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/45.ts;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;HOLLYWOODHD ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/47.ts|User-Agent=cp_21221;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;#EXTVLCOPT:http-user-agent=cp_21221 ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/48.ts;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;EUROSPORT 2HD ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/49.ts|User-Agent=cp_21221;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;M.CineDoc&Roll ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/5.ts|User-Agent=cp_21221;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TCM HD ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/6.ts|User-Agent=cp_21221;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;#EXTVLCOPT:http-user-agent=cp_21221 ;http://51.210.33.224:8000/live/iOSnopCadr988h/tosoNoSuppotersaA127/7.ts;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;locomotion | ar ;http://51.222.85.85:81/hls/loco/index.m3u8?playlistm3ucl;
channel-id="4551" ;tvg-id="139944" ;tvg-logo== " ;group-title== " ;NATGEO-MUNDO ;http://51.79.18.128:8081/24%7C7%7CLATINO%7CSIMPSONS/SIMPSONS/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;SONY-CHANNEL ;http://51.79.18.128:8081/LATINO%7CAMC/LATINO%7CAMC/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;AMC ;http://51.79.18.128:8081/LATINO%7CAYE/LATINO%7CAYE/playlist.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;goldenplus ;http://51.79.18.128:8081/latino%7ccinecanal/latino%7ccinecanal/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;FX ;http://51.79.18.128:8081/LATINO%7CCINEMAX/LATINO%7CCINEMAX/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;DEPELICULA ;http://51.79.18.128:8081/LATINO%7CDEPELICULA/LATINO%7CDEPELICULA/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;GOLDENPLUS ;http://51.79.18.128:8081/LATINO%7CFX/LATINO%7CFX/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;WARNER ;http://51.79.18.128:8081/LATINO%7CGOLDENPLUS/LATINO%7CGOLDENPLUS/playlist.m3u8;
channel-id="4551" ;tvg-id="139944" ;tvg-logo== " ;group-title== " ;NATGEO-MUNDO ;http://51.79.18.128:8081/LATINO%7CNATGEOMUNDO/LATINO%7CNATGEOMUNDO/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;SONY-CHANNEL ;http://51.79.18.128:8081/LATINO%7CSONYCHANNEL/LATINO%7CSONYCHANNEL/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;ESTUDIO-UNIVERSAL ;http://51.79.18.128:8081/LATINO%7CSTUDIOUNIVERSAL/LATINO%7CSTUDIOUNIVERSAL/playlist.m3u8;
channel-id="4551" ;tvg-id= ;tvg-logo== " ;group-title== " ;WARNER ;http://51.79.18.128:8081/LATINO%7CWARNER/LATINO%7CWARNER/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Eleven Sport 2 ;http://77.54.145.209:81/play/a00a;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;FLOW SPORTS ;http://77.54.145.209:81/play/a03d;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;BeinSport2 ;http://77.83.117.60:8888/02_epl1_720p/chunklist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;BeinSport3 ;http://77.83.117.60:8888/02_epl2_720p/chunklist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;SPORT TV2 ;http://77.83.117.60:8888/02_SPORTTV_1_720p/chunklist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;SPORT TV4 ;http://77.83.117.60:8888/02_SPORTTV_2_720p/chunklist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;SPORT TV4 ;http://77.83.117.60:8888/02_SPORTTV_3_720p/chunklist.m3u8;
channel-id="DISTRITOTV" ;tvg-id="DISTRITOTV" ;tvg-logo="https://graph.facebook.com/2004860103163343/picture?width=200&height=200" ;group-title="04_OTROS" ;DISTRITOTV ;http://89.140.229.4/hls1/cancionero.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TV3 ;http://91.126.141.12:1935/live/discoverymax/playlist.m3u8?OPT:adaptive=1;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;LA SEXTA HD ;http://91.126.141.13:1935/live/11/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;LA SEXTA HD ;http://91.126.141.13:1935/live/21/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TEN ;http://91.126.141.201:1935/live/kiss/chunklist_w951039339.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;EUROSPORT 2 HD ;http://91.126.141.201:1935/live/smil:eurosport1nntv.smil/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;TEN ;http://91.126.141.201:1935/live/smil:ten.smil/playlist.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;hd fashion & lifestyle | fhd | holanda ;http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Dubai Racing ;http://admdn3.cdn.mangomolo.com/adsports3/smil:adsports3.stream.smil/chunklist_b4000000_t64MTA4MHA=.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Abu Dabi Sports 3 ;http://admdn5.cdn.mangomolo.com/adsports2/smil:adsports2.stream.smil/chunklist_b4000000_t64MTA4MHA=.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;SANTA FE CANAL ;http://api.new.livestream.com/accounts/22636012/events/8242619/live.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://i.imgur.com/zOiOeqG.png" ;group-title="SANTA FE" ;Telepacífico| HD | Cali ;http://api.new.livestream.com/accounts/27724665/events/8376416/live.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;FOX SPORTS HD 1 USA ;http://austchannel-live.akamaized.net/hls/live/2002736/austchannel-sport/master1280x720.m3u8;
channel-id="x" ;tvg-id= ;tvg-logo= ;group-title= ;bolivia tv 71 sd ;http://azxtv.com/hls/stream.m3u8;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://www.m3u.cl/logo/50_Locomotion.png" ;group-title="SANTA FE" ;Locomotion | AR ;http://azxtv.com/hls/stream.m3u8?PlaylistM3UCL;
channel-id="-1" ;tvg-id="480" ;tvg-logo="http://198.255.17.202:58000/zeus/lists/icons/axn.png" ;group-title="SANTA FE" ;LA_SD:AXN ;http://blackaddon.com/play/zufree-235.php?c=3027;
channel-id="-1" ;tvg-id="480" ;tvg-logo="https://i.postimg.cc/vZVrvQ4j/porno.png" ;group-title="SANTA FE" ;XXX: Anal Pinkotv ;http://blackaddon.com/play/zufree-235.php?c=3038;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;golden plus ;http://blackaddon.com/play/zufree-235.php?c=3089;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;golden premier ;http://blackaddon.com/play/zufree-235.php?c=3091;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;mas chic ;http://blackaddon.com/play/zufree-235.php?c=3092;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;mas chic ;http://blackaddon.com/play/zufree-235.php?c=3102;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;wow tv | hd ;http://boliviatv1.srfms.com:5735/live/livestream/chunklist_w352402513.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;wow tv | hd ;http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/chunklist_w84588335.m3u8;
channel-id="WOWTV" ;tvg-id="WOWTV" ;tvg-logo="https://n9.cl/v7m57" ;group-title="06_VARIEDADES" ;WOWTV ;http://cdn.elsalvadordigital.com:1935/wowtv/wowtv/playlist.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;EL TORO ;http://cdn039.fractalmedia.es/hls/caz_es_high.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tv peru ;http://cdn2.ujjina.com:1935/iptvcentraltv/livecentraltvtv/playlist.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tv peru ;http://cdnh4.iblups.com/hls/rmuwrdk7m9.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Racing.com ;http://clarosport-origen.clarovideo.net/Content/hls/Live/Channel(jjoo2016ch01)/index.m3u8;
channel-id="pluto-60dd6b1da79e4d0007309455" ;tvg-id="es60dd6b1da79e4d0007309455" ;tvg-logo="https://images.pluto.tv/channels/60dd6b1da79e4d0007309455/colorLogoPNG.png" ;group-title="07_VARIEDADES" ;Love Nature_es ;http://cm.hostlagarto.com:8081/Hmtv/hmtv.myStream/playlist.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;hbo signature ;http://cm.hostlagarto.com:8081/punaltv/punaltvhd.mystream/chunks.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Dubai Racing 2 ;http://dmisvthvll.cdn.mangomolo.com/events/smil:events.smil/chunklist_b1600000.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Dubai Racing 2 ;http://dmithrvll.cdn.mangomolo.com/dubairacing/smil%3Adubairacing.smil/chunklist_b1600000.m3u8;
channel-id=102" ;tvg-id="480" ;tvg-logo="https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8LPw-2NROAydBROCEBS7Vh2pGq4r_ecijUDPNjVXKcitaXEnojMVM3Nsh2SWR9brUJW0&usqp=CAU" ;group-title="SANTA FE" ;Dubai Sports 1 ;http://dmitnthvll.cdn.mangomolo.com/dubaisports/smil:dubaisports.smil/chunklist_b1600000.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;las estrellas ;http://edge02-fdo-py.cvattv.com.ar/live/c3eds/fxhd/sa_sagemcom/fxhd.m3u8;
channel-id="1968" ;tvg-id="480" ;tvg-logo="https://multipress.com.mx/wp-content/uploads/2019/03/image003-6.png" ;group-title="SANTA FE" ;telemundo internacional ;http://edge02-fdo-py.cvattv.com.ar/live/c6eds/Canal_de_las_estrellas/SA_SAGEMCOM/Canal_de_las_estrellas.m3u8;
channel-id="2583" ;tvg-id="480" ;tvg-logo="http://titanicos.net:8080/images/67b5430b80be3d73e276868679d50e1d.png" ;group-title="SANTA FE" ;HBO SIGNATURE ;http://edge02-fdo-py.cvattv.com.ar/live/c6eds/HBO_2/SA_SAGEMCOM/HBO_2.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;syfy hd ;http://edge02-fdo-py.cvattv.com.ar/live/c6eds/hbo_family/sa_sagemcom/hbo_family.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tlc ;http://edge02-fdo-py.cvattv.com.ar/live/c6eds/syfy/sa_sagemcom/syfy.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tlc ;http://edge02-fdo-py.cvattv.com.ar/live/c6eds/tlc/sa_sagemcom/tlc.m3u8;
channel-id="1192" ;tvg-id="480" ;tvg-logo="http://185.165.243.195/logo_plus/SPAIN/SYFYHD.png" ;group-title="SANTA FE" ;Syfy HD ;http://edge02-fdo-py.cvattv.com.ar/live/c7eds/HBO_POP/SA_SAGEMCOM/HBO_POP.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tnt ;http://edge02-fdo-py.cvattv.com.ar/live/live/aehd/sa_sagemcom/aehd.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;tnt ;http://edge02-fdo-py.cvattv.com.ar/live/live/tnt/sa_sagemcom/tnt.m3u8;
channel-id="1052" ;tvg-id="480" ;tvg-logo="http://xtream-coders.com/x0/latino/tnt.png" ;group-title="SANTA FE" ;TNT ;http://edge3-hr.cvattv.com.ar/live/c3eds/TheFilmZoneHD/SA_SAGEMCOM/TheFilmZoneHD.m3u8;
channel-id="3317" ;tvg-id="480" ;tvg-logo="https://raw.githubusercontent.com/ivantapia882804/rasta12/main/Emblems/universal.png" ;group-title="SANTA FE" ;Universal HD ;http://edge3-hr.cvattv.com.ar/live/live/Telemundo_HD/SA_SAGEMCOM/Telemundo_HD.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;hbo signature ;http://edge-vod04-sl.cvattv.com.ar/live/c2live/hbo_signature/sa_sagemcom/hbo_signature.m3u8;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;starz encore ;http://f24hls-i.akamaihd.net/hls/live/520845/f24_es_hi_hls/master.m3u8;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | HBO SIGNATURE HD 1080P- ;http://f4.tvxweb.net:8082/1777/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | HBO SIGNATURE HD 1080P- ;http://f4.tvxweb.net:8082/18085/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | SHOWTIME HD 1080P- ;http://f4.tvxweb.net:8082/18086/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | SHOWTIME HD 1080P- ;http://f4.tvxweb.net:8082/18087/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | HBO West HD 1080P- ;http://f4.tvxweb.net:8082/18094/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | HBO Plus HD 1080P- ;http://f4.tvxweb.net:8082/18095/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Starz East HD 1080P- ;http://f4.tvxweb.net:8082/18096/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Starz West HD 1080P- ;http://f4.tvxweb.net:8082/24167/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Starz West HD 1080P- ;http://f4.tvxweb.net:8082/24193/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Starz Encore HD- ;http://f4.tvxweb.net:8082/24310/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Starz Comedy HD- ;http://f4.tvxweb.net:8082/24311/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Showtime West HD- ;http://f4.tvxweb.net:8082/24312/video.m3u8?token=MxPReBvRE1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Showtime HD- ;http://f4.tvxweb.net:8082/24313/video.m3u8?token=MxPReBvRE1;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;starz encore ;http://f4.tvxweb.net:8082/24314/mpegts?token=mxprebvre1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Showtime East HD- ;http://f4.tvxweb.net:8082/24314/video.m3u8?token=MxPReBvRE1;
channel-id=102" ;tvg-id="wow tv | hd tvg-logo=" ;tvg-logo="https://i.imgur.com/zoioeqg.png" ;group-title="tdt latino y mas" ;starz cinema ;http://f4.tvxweb.net:8082/24315/mpegts?token=mxprebvre1;
channel-id="4551" ;tvg-id="139944" ;tvg-logo="https://assets.cdn.olympusat.com/wp-content/uploads/2018/12/Olympusat_logo.png" ;group-title="CULTURA" ;Latino | Showtime Beyond HD 1080P- ;http://f4.tvxweb.net:8082/24315/video.m3u8?token=MxPReBvRE1;
